id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
26-Aug-2021_EXS902,arrival,7.883333333333334,13,13,26,2264.592473225433,691.0120131855897,0,1937.5002016561727,111.624949329,608.7054608738868,1544.262063022546,23R/05L,1,0,7,0,0,1,1,0,0,2,2
28-Aug-2021_EXS902,arrival,10.883333333333333,12,12,28,3783.3261308830524,893.8287739878925,0,3022.4252383966764,67.0385622797,0,3716.2875686033526,23R/05L,1,0,8,0,0,3,3,0,0,5,1
07-Aug-2021_TOM7AE,departure,8.216666666666667,13,13,07,2718.925840113888,638.4009905515722,0,2570.5528154422022,0,974.8760264943767,1744.0498136195115,23R/05L,1,0,4,0,2,0,0,1,1,0,0
14-Aug-2021_TOM7AE,departure,16.4,13,13,14,2948.008119275452,666.290922004926,0,2718.3314136971658,102.035701168,974.8760264943767,1871.0963916130754,23R/05L,1,0,8,3,3,0,0,4,0,0,0
21-Aug-2021_TOM7AE,departure,4.4,13,13,21,1682.958060896854,253.75937915830968,0,1521.7484064428927,0,974.8760264943767,708.0820344024773,23R/05L,1,0,5,1,2,0,0,1,4,0,0
28-Aug-2021_TOM7AE,departure,5.5,14,14,28,2378.917262978959,494.48880200888505,0,2340.6906700518316,0,793.0457372249411,1585.871525754018,23R/05L,1,0,5,0,1,0,0,1,1,0,0
07-Aug-2021_EZY53ZY,departure,23.0,13,14,07,2530.609658228194,785.8678389370789,0,1892.335231665004,91.7350856234,793.0457372249411,1645.8288353798525,23R/05L,1,0,6,4,4,0,0,3,2,0,0
14-Aug-2021_EZY53ZY,departure,9.95,13,13,14,1637.2753101046906,365.8155411865867,0,1387.2043563481748,61.9135360239,891.6137929142803,683.7479811665103,23R/05L,1,0,12,1,3,0,0,2,2,0,0
21-Aug-2021_EZY53ZY,departure,10.133333333333333,13,13,21,1637.2753101046906,365.8155411865867,0,1387.2043563481748,61.9135360239,891.6137929142803,683.7479811665103,23R/05L,1,0,12,0,3,0,0,0,4,0,0
28-Aug-2021_EZY53ZY,departure,13.05,13,13,28,2096.8929068504654,358.6199154047467,0,1892.335231665004,78.3397662866,1499.075981603548,519.4771589603174,23R/05L,1,0,12,4,3,0,0,4,4,0,0
07-Aug-2021_EZY91CB,departure,11.683333333333334,14,14,07,1661.6606122518906,315.9675899809486,0,1387.2043563481748,86.2988381711,891.6137929142803,683.7479811665103,23R/05L,1,0,7,3,2,0,0,4,1,0,0
14-Aug-2021_EZY91CB,departure,9.683333333333334,14,14,14,1549.6540537600906,360.73684226500023,0,1354.24344035388,71.1519727783,891.6137929142803,586.8882880675103,23R/05L,1,0,7,0,0,0,0,2,0,0,0
21-Aug-2021_EZY91CB,departure,7.766666666666667,14,14,21,1502.2705486769905,357.63432646117093,0,1306.98445397138,71.0274540777,891.6137929142803,539.6293016850102,23R/05L,1,0,4,0,0,0,0,0,3,0,0
28-Aug-2021_EZY91CB,departure,8.833333333333334,14,14,28,1502.2705486769905,357.63432646117093,0,1306.98445397138,71.0274540777,891.6137929142803,539.6293016850102,23R/05L,1,0,7,1,2,0,0,2,2,0,0
07-Aug-2021_EXS29UE,arrival,5.233333333333333,15,15,07,1891.559555163568,577.9641853932858,0,1766.5578306252482,126.201474686,0,1765.358080477568,23R/05L,1,0,9,0,0,4,0,0,0,6,0
13-Aug-2021_EXS29UE,arrival,788.0666666666667,14,01,13,3081.4128423320576,749.0939648068797,0,2154.1618598076466,112.840287221,556.021519785334,2412.5510353257237,23R/05L,1,0,8,0,0,105,85,0,0,0,4
20-Aug-2021_EXS29UE,arrival,7.9,13,13,20,2814.373079285695,651.4097933176964,0,1966.6655198845485,96.615863148,796.0465784219341,1921.710637715761,23R/05L,1,0,7,0,0,1,2,0,0,1,2
25-Aug-2021_EXS29UE,arrival,6.966666666666667,00,00,25,2239.511664798605,721.0764060553367,0,2009.4218462485728,91.9089601694,608.7054608738868,1538.8972437553184,23R/05L,1,0,5,0,0,0,2,0,0,0,4
27-Aug-2021_EXS29UE,arrival,8.866666666666667,13,13,27,2638.1646176357676,610.7538944045705,0,2364.974267445835,112.840287221,1404.7520392958209,1120.5722911189469,23R/05L,1,0,6,0,0,4,0,0,0,4,1
01-Sep-2021_EXS29UE,arrival,5.333333333333333,23,23,31,2165.154567639941,704.0208604209504,0,1905.1558717533728,121.806504544,608.7054608738868,1434.6426022220542,23R/05L,1,0,1,0,0,0,0,0,0,0,1
07-Aug-2021_CLF257,arrival,0.85,15,15,07,408.80924412685556,146.95582339080568,0,64.2533580586,0,0,408.80924412685556,23R/05L,1,0,3,0,0,0,0,0,0,2,1
09-Aug-2021_CLF257,departure,4.833333333333333,06,07,09,2055.0970444416325,527.1889404647245,0,1730.3022398175694,0,891.6137929142803,1163.4832515273522,23R/05L,1,0,3,0,2,0,0,1,2,0,0
07-Aug-2021_CLF455S,arrival,41.78333333333333,16,15,07,2019.3678911648508,777.3059609598995,0,1534.5410313347763,0,0,2019.3678911648508,23R/05L23R/05L,-1,0,4,0,0,4,4,0,0,2,0
07-Aug-2021_RYR3234,arrival,3.05,16,15,07,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,3,0,0,1,0,0,0,2,1
07-Aug-2021_TOM33K,arrival,8.066666666666666,16,16,07,2769.086773704744,587.4970449316811,0,2393.036737951763,67.0714083598,1019.764459621634,1682.2509057233096,23R/05L,1,0,3,0,0,1,0,0,0,1,1
14-Aug-2021_TOM33K,arrival,1.3333333333333333,17,17,14,653.5672805453642,183.3432998362418,0,101.25371224509999,0,0,653.5672805453642,23R/05L,1,0,3,0,0,1,0,0,0,3,0
21-Aug-2021_TOM33K,arrival,6.583333333333333,16,16,21,2710.9212328212298,629.7338211915188,0,2504.779092597546,68.8858870922,1019.764459621634,1622.2708861073957,23R/05L,1,0,5,0,0,0,1,0,0,2,3
28-Aug-2021_TOM33K,arrival,8.016666666666667,16,16,28,2404.25840016013,590.2923861317927,0,2154.1618598076466,112.840287221,796.0465784219341,1495.3715345171959,23R/05L,1,0,4,0,0,1,0,0,0,2,1
07-Aug-2021_KRP3130,departure,16.1,17,17,07,2738.732156277416,489.1101568281604,0,2448.39761891773,113.023636983,1498.5996006198538,1127.1089186745621,23R/05L,1,0,2,0,2,0,0,0,1,0,0
07-Aug-2021_SHT2R,arrival,3.933333333333333,18,18,07,1571.0021932495927,318.9161398571779,0,1122.6356493447372,82.9530943613,886.4465447797426,601.6025541085502,23R/05L,1,0,1,0,0,0,1,0,0,0,1
14-Aug-2021_SHT2R,arrival,3.8,18,18,14,1533.9801129674927,344.89617729007773,0,1021.5741818237425,103.788931741,886.4465447797426,543.7446364467502,23R/05L,1,0,3,0,0,1,0,0,0,3,0
21-Aug-2021_SHT2R,arrival,7.666666666666667,18,18,21,1496.645642194679,358.94416741603607,0,1246.8970982228202,84.7457731106,886.4465447797426,525.4533243043364,23R/05L,1,0,3,0,0,1,0,0,0,1,1
28-Aug-2021_SHT2R,arrival,4.116666666666666,17,17,28,1601.964485240093,319.0567783767432,0,1180.4935670065372,84.7457731106,886.4465447797426,630.7721673497502,23R/05L,1,0,3,0,0,1,0,0,0,1,2
07-Aug-2021_LNX15SM,arrival,1.7166666666666666,18,18,07,653.5672805453642,183.3432998362418,0,101.25371224509999,0,0,653.5672805453642,23R/05L,1,0,0,0,0,0,0,0,0,0,0
07-Aug-2021_TOM7HC,arrival,10.583333333333334,19,18,07,2462.7846961611876,634.4018981054941,0,2060.7897781776137,127.735225864,0,2335.049470297188,23R/05L,1,0,0,0,0,0,2,0,0,0,0
14-Aug-2021_TOM7HC,arrival,7.983333333333333,19,19,14,2541.107428611287,554.4049269374808,0,2303.268038602877,102.035701168,0,2439.0717274432873,23R/05L,1,0,2,0,0,0,0,0,0,1,0
21-Aug-2021_TOM7HC,arrival,6.05,19,19,21,1986.914963162268,588.2779238082001,0,1819.0299061752482,113.648321037,0,1873.266642125268,23R/05L,1,0,2,0,0,0,1,0,0,0,2
28-Aug-2021_TOM7HC,arrival,10.4,19,19,28,3070.450245474452,657.887053154313,0,2582.963506137576,112.840287221,0,2957.609958253452,23R/05L,1,0,3,0,0,0,1,0,0,0,1
07-Aug-2021_TOM49B,arrival,0.6166666666666667,18,18,07,367.7437591400416,146.3314210117066,0,204.65759764788285,0,0,367.7437591400416,23R/05L,1,0,1,0,0,0,0,0,0,0,1
14-Aug-2021_TOM49B,arrival,39.916666666666664,19,19,14,3228.1081074439717,545.3677217649275,0,3028.8015173303756,65.6558501232,1070.438452629734,2092.013804691038,23R/05L,1,0,3,0,0,0,5,0,0,1,1
21-Aug-2021_TOM49B,arrival,7.383333333333334,19,18,21,2898.2611692792725,506.205565263013,0,2658.1865088768764,106.423920412,796.0465784219341,1995.7906704453385,23R/05L,1,0,2,0,0,0,0,0,0,0,1
28-Aug-2021_TOM49B,arrival,5.966666666666667,19,19,28,1990.7742977247676,534.8998552057653,0,1798.6094386103846,91.9089601694,0,1898.8653375553677,23R/05L,1,0,3,0,0,0,2,0,0,0,3
07-Aug-2021_EZY3572,arrival,5.766666666666667,19,19,07,2060.2226680798817,656.8648813970844,0,1627.9399328989014,90.959777885,0,1969.2628901948817,23R/05L,1,0,1,0,0,1,0,0,0,1,0
14-Aug-2021_EZY3572,arrival,3.466666666666667,19,19,14,1643.8946431257737,607.3196431692654,0,1270.9966456008326,103.676652407,0,1540.2179907187738,23R/05L,1,0,2,0,0,0,1,0,0,1,1
21-Aug-2021_EZY3572,arrival,3.466666666666667,19,19,21,1603.318955048305,503.15766768741616,0,1125.6885712565495,170.07485191,0,1433.244103138305,23R/05L,1,0,1,0,0,0,0,0,0,0,1
28-Aug-2021_EZY3572,arrival,3.3666666666666667,19,19,28,1372.8877646938051,418.7819959631034,0,982.2404050092495,83.0918278028,0,1289.795936891005,23R/05L,1,0,1,0,0,0,0,0,0,0,1
07-Aug-2021_VJT850,arrival,34.916666666666664,20,19,07,2710.6235932579475,572.5812395756112,0,2101.1901139045226,0,974.8760264943767,1735.7475667635708,23R/05L23R/05L,-1,0,1,0,0,0,5,0,0,0,1
07-Aug-2021_EZY29NW,arrival,4.6,20,20,07,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,1,0,0,0,0,0,0,0,1
14-Aug-2021_EZY29NW,arrival,4.016666666666667,19,19,14,1549.271484985305,475.55399666765135,0,1125.6885712565495,91.7350856234,0,1457.536399361905,23R/05L,1,0,3,0,0,0,1,0,0,1,2
21-Aug-2021_EZY29NW,arrival,4.416666666666667,19,19,21,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,1,0,0,0,0,0,0,0,1
28-Aug-2021_EZY29NW,arrival,3.816666666666667,19,19,28,1549.271484985305,475.55399666765135,0,1125.6885712565495,91.7350856234,0,1457.536399361905,23R/05L,1,0,1,0,0,0,1,0,0,0,1
07-Aug-2021_EZY52DF,arrival,4.483333333333333,20,20,07,1750.1666993307035,493.87234239518114,0,1204.5931143845496,103.676652407,0,1646.4900469237036,23R/05L,1,0,1,0,0,0,0,0,0,0,1
14-Aug-2021_EZY52DF,arrival,3.716666666666667,20,20,14,1562.107749330905,498.5673319398467,0,1149.9808674801495,104.571349969,0,1457.536399361905,23R/05L,1,0,1,0,0,0,0,0,0,1,0
21-Aug-2021_EZY52DF,arrival,3.0,20,20,21,1236.353278908605,327.23830095901394,0,790.0934915895381,0,0,1236.353278908605,23R/05L,1,0,2,0,0,0,1,0,0,0,2
07-Aug-2021_TOM3LJ,arrival,5.633333333333334,21,21,07,1917.307834996768,589.1415388223926,0,1784.9554297614482,99.4776789692,0,1817.830156027568,23R/05L,1,0,2,0,0,0,1,0,0,0,1
14-Aug-2021_TOM3LJ,arrival,13.433333333333334,21,21,14,2898.2611692792725,506.205565263013,0,2658.1865088768764,106.423920412,796.0465784219341,1995.7906704453385,23R/05L,1,0,1,0,0,0,2,0,0,1,0
21-Aug-2021_TOM3LJ,arrival,7.883333333333334,21,21,21,1891.559555163568,577.9641853932858,0,1766.5578306252482,126.201474686,0,1765.358080477568,23R/05L,1,0,3,0,0,0,1,0,0,0,2
28-Aug-2021_TOM3LJ,arrival,8.933333333333334,21,21,28,2613.44064928863,590.6041480381359,0,2315.6561063144136,106.064213968,796.0465784219341,1711.329856898696,23R/05L,1,0,2,0,0,0,1,0,0,0,2
07-Aug-2021_TOM80H,arrival,6.683333333333334,22,22,07,1996.8783982089817,538.0767963539929,0,1700.1542994089652,126.201474686,0,1870.6769235229817,23R/05L,1,0,2,0,0,0,0,0,0,0,1
14-Aug-2021_TOM80H,arrival,8.233333333333333,21,21,14,2801.9986840518295,630.1167110721217,0,2556.2182259697456,64.7425599199,1070.438452629734,1666.8176715021955,23R/05L,1,0,3,0,0,0,1,0,0,1,1
21-Aug-2021_TOM80H,arrival,7.05,22,22,21,2519.211307108688,649.2784703802206,0,2123.145110445114,121.806504544,0,2397.404802564688,23R/05L,1,0,5,0,0,1,2,0,0,1,3
28-Aug-2021_TOM80H,arrival,6.333333333333333,21,21,28,1891.559555163568,577.9641853932858,0,1766.5578306252482,126.201474686,0,1765.358080477568,23R/05L,1,0,4,0,0,0,2,0,0,0,3
12-Aug-2021_GEZGY,arrival,15.383333333333333,17,17,12,296.49361326170003,176.62076574571438,0,69.5442472837,226.949365978,0,69.54424728370003,,-1,0,1,0,0,0,1,0,0,0,0
08-Aug-2021_TOM1KW,departure,47.45,04,05,08,3412.9339165252504,658.0928412409262,0,3217.2502426558644,68.0426694591,2008.432047771288,1336.4591992948624,23R/05L,1,0,6,14,1,0,0,2,1,0,0
08-Aug-2021_VIR78,arrival,21.183333333333334,04,04,08,2497.2835623825877,554.07331020956,0,2247.831552505177,113.648321037,0,2383.6352413455875,23R/05L,1,0,8,0,0,6,0,0,0,3,1
10-Aug-2021_VIR78,arrival,16.833333333333332,04,04,10,2405.211613319646,516.7324743970012,0,2154.1618598076466,112.840287221,796.0465784219341,1496.324747676712,23R/05L,1,0,12,0,0,6,1,0,0,5,1
12-Aug-2021_VIR78,arrival,13.933333333333334,04,04,12,2506.13242815913,589.4177583697834,0,2229.384862546947,106.423920412,796.0465784219341,1603.661929325196,23R/05L,1,0,9,0,0,5,0,0,0,4,0
15-Aug-2021_VIR78,arrival,23.816666666666666,04,03,15,2931.3285613479725,503.5395864194178,0,2658.1865088768764,106.423920412,796.0465784219341,2028.8580625140385,23R/05L,1,0,7,0,0,5,0,0,0,1,1
19-Aug-2021_VIR78,arrival,11.616666666666667,04,04,19,2973.9800555100724,505.90822535880676,0,2675.1528498379416,110.712389807,796.0465784219341,2067.2210872811384,23R/05L,1,0,10,0,0,4,1,0,0,5,2
22-Aug-2021_VIR78,arrival,10.683333333333334,04,04,22,3071.9375134771494,557.3148891133496,0,2658.1865088768764,106.423920412,796.0465784219341,2169.4670146432154,23R/05L,1,0,8,0,0,4,0,0,0,5,1
24-Aug-2021_VIR78,arrival,24.433333333333334,04,04,24,3460.3201588838774,624.8965394404205,0,3090.2162249322296,110.712389807,2023.6235748400568,1325.9841942368207,23R/05L,1,0,15,0,0,10,1,0,0,6,0
26-Aug-2021_VIR78,arrival,9.533333333333333,04,04,26,2760.5209352085676,614.4259191616053,0,2457.163611146201,110.712389807,1404.7520392958209,1245.0565061057468,23R/05L,1,0,8,0,0,5,0,0,0,6,2
29-Aug-2021_VIR78,arrival,12.633333333333333,04,04,29,3067.2195351105206,586.6795087415715,0,2785.12010283733,106.423920412,1600.8403950597349,1359.9552196387858,23R/05L,1,0,15,0,0,7,0,0,0,7,2
31-Aug-2021_VIR78,arrival,14.766666666666667,04,04,31,3298.684742698732,744.559204132983,0,1977.3702382634367,126.201474686,1404.7520392958209,1767.7312287169111,23R/05L,1,0,19,0,0,9,1,0,0,10,3
28-Aug-2021_406471,departure,6.383333333333334,05,06,28,386.5583265117193,177.64967794459085,0,238.4260162169261,106.064213968,0,280.4941125437193,,-1,0,7,3,1,0,0,3,1,0,0
08-Aug-2021_406471x0,departure,1.1,04,04,08,188.06328996029998,90.45836165978841,0,22.1692045883,112.840287221,0,75.22300273929999,,-1,0,5,0,0,0,0,4,1,0,0
01-Sep-2021_407687,arrival,0.8166666666666667,08,08,01,423.86967866963045,91.54396794182249,0,67.0600356199,0,0,423.86967866963045,23R/05L,1,0,1,0,0,0,0,0,0,0,1
14-Aug-2021_40756C,arrival,14.466666666666667,04,04,14,197.16878671770002,133.3006724137361,0,46.2574960908,150.91129062689998,0,46.25749609080003,,-1,0,15,0,0,4,0,0,0,6,1
11-Aug-2021_4D22E4,departure,1.0166666666666666,06,06,11,727.1647823297272,217.67670556879978,0,546.5730786265792,0,0,727.1647823297272,23R/05L,1,0,3,0,0,0,0,2,1,0,0
08-Aug-2021_AXY0823,departure,4.3,06,06,08,1988.658893360824,675.9352252525309,0,1521.7484064428927,0,0,1988.658893360824,23R/05L,1,0,5,0,0,0,0,4,1,0,0
08-Aug-2021_EXS81H,arrival,8.15,06,06,08,3258.8096820673404,536.0703531927907,0,2939.7731197078756,0,920.134010765634,2338.6756713017066,23R/05L,1,0,7,0,0,4,1,0,0,4,1
11-Aug-2021_EXS81H,arrival,8.6,06,06,11,2874.6646134807493,499.94626269073774,0,2495.044774201176,105.36014716,867.735785530934,1901.5686807898153,23R/05L,1,0,4,0,0,2,0,0,0,3,1
08-Aug-2021_TOM98D,departure,15.083333333333334,07,07,08,3127.534755102824,696.3170392308612,0,2475.853153271902,127.735225864,974.8760264943767,2024.9235027444474,23R/05L,1,0,3,0,1,0,0,0,1,0,0
15-Aug-2021_TOM98D,departure,6.5,07,07,15,2618.005452316788,516.4518886756512,0,2588.9821771852658,0,974.8760264943767,1643.1294258224111,23R/05L,1,0,2,0,0,0,0,0,1,0,0
22-Aug-2021_TOM98D,departure,16.033333333333335,07,07,22,2612.5922255520595,599.3185080272085,0,2374.7651464656315,113.648321037,793.0457372249411,1705.8981672901182,23R/05L,1,0,6,1,3,0,0,1,4,0,0
08-Aug-2021_EXS98AP,departure,12.233333333333333,07,08,08,3317.6476677864216,625.9943936749527,0,3103.73900779123,71.3005402027,1826.6017585018524,1419.745369081869,23R/05L,1,0,3,1,1,0,0,1,1,0,0
15-Aug-2021_EXS98AP,departure,14.85,06,06,15,3545.1710055242506,662.4479433887082,0,3348.6441140217644,68.8858870922,2008.432047771288,1467.8530706607628,23R/05L,1,0,8,4,0,0,0,4,1,0,0
22-Aug-2021_EXS98AP,departure,19.066666666666666,06,06,22,3500.6768213774926,1062.6309083807046,0,2522.4007601749317,96.615863148,768.3105464631772,2635.7504117663157,23R/05L,1,0,8,2,1,0,0,2,3,0,0
29-Aug-2021_EXS98AP,departure,13.683333333333334,06,06,29,3401.1299243124104,530.1471059797306,0,3243.6517422901857,68.8858870922,1809.8368250461476,1522.4072121740628,23R/05L,1,0,5,1,0,0,0,1,2,0,0
08-Aug-2021_484442,arrival,9.583333333333334,08,08,08,1808.7800721201343,353.72991005180705,0,1140.3397563259496,103.676652407,0,1705.1034197131344,,-1,0,4,0,0,0,0,0,0,1,1
18-Aug-2021_484442,arrival,2.683333333333333,15,15,18,1441.219723908918,430.02037450209264,0,1134.4683704033405,104.792093998,0,1336.427629910918,,-1,0,3,0,0,0,0,0,0,1,2
28-Aug-2021_484442x0,arrival,4.733333333333333,08,08,28,2090.374201463481,712.9548936879224,0,1941.2919876206088,101.049188081,608.7054608738868,1380.619552508594,,-1,0,3,0,0,0,0,0,0,2,0
08-Aug-2021_EZY48GM,arrival,2.5,09,09,08,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,3,0,0,1,0,0,0,1,2
08-Aug-2021_PGT066,arrival,5.883333333333334,09,09,08,2094.787004454282,654.8406734200771,0,1681.0162830631014,104.792093998,0,1989.994910456282,23R/05L,1,0,5,0,0,0,1,0,0,0,3
08-Aug-2021_4B8E05,departure,0.6166666666666667,11,11,08,257.58727429411374,73.29215309350651,0,84.61933854019948,0,0,257.58727429411374,23R/05L,1,0,4,0,0,0,0,1,2,0,0
08-Aug-2021_HFY771P,arrival,5.95,11,11,08,1609.1533300854098,538.2816578016995,0,1181.3817263466542,120.216071857,0,1488.9372582284097,23R/05L,1,0,5,0,0,1,2,0,0,2,2
08-Aug-2021_VJT915,arrival,114.55,14,12,08,3171.1098355305535,580.3657593584702,0,2596.3952914507345,0,974.8760264943767,2196.233809036177,23R/05L23R/05L,-1,0,10,0,0,21,28,0,0,2,2
08-Aug-2021_TVS87J,departure,13.6,13,13,08,2057.0563127125833,347.76094065762703,0,1730.3022398175694,0,974.8760264943767,1082.1802862182067,23R/05L,1,0,9,2,2,0,0,2,2,0,0
08-Aug-2021_EXS13CS,arrival,7.75,13,13,08,2992.2326900664493,556.0115032957037,0,2582.963506137576,112.840287221,796.0465784219341,2083.3458244235153,23R/05L,1,0,8,0,0,2,3,0,0,3,2
15-Aug-2021_EXS13CS,arrival,7.0,12,12,15,2578.68414382223,625.3787190437367,0,2373.385221231646,68.0426694591,1019.764459621634,1490.8770147414957,23R/05L,1,0,8,0,0,2,2,0,0,2,5
22-Aug-2021_EXS13CS,arrival,6.083333333333333,13,13,22,2312.1940969272882,438.5355066136382,0,2205.727977770263,68.0426694591,1019.764459621634,1224.386967846554,,-1,0,7,0,0,1,0,0,0,2,2
29-Aug-2021_EXS13CS,arrival,6.533333333333333,12,12,29,2922.669578670503,652.3733419758149,0,2715.5915002357347,68.8858870922,1628.469920495521,1225.3137710827823,23R/05L,1,0,7,0,0,1,1,0,0,3,2
08-Aug-2021_HFM710,departure,17.65,13,14,08,2440.0715883743937,671.4094285263857,0,2073.227103424382,120.216071857,974.8760264943767,1344.9794900230172,23R/05L,1,0,9,5,4,0,0,4,1,0,0
18-Aug-2021_HFM710,arrival,4.633333333333334,14,14,18,605.672461375469,214.6783633641815,0,368.35880705263503,0,0,605.672461375469,23R/05L23R/05L,-1,0,6,0,0,0,0,0,0,1,2
29-Aug-2021_HFM710,departure,19.55,20,20,29,3376.421658182383,592.7335427630785,0,3278.297408946122,110.712389807,1014.0460966443912,2251.663171730992,23R/05L,1,0,3,0,3,0,0,0,2,0,0
08-Aug-2021_BZE07B,arrival,1.15,14,14,08,653.5672805453642,183.3432998362418,0,101.25371224509999,0,0,653.5672805453642,23R/05L,1,0,7,0,0,0,0,0,0,5,2
09-Aug-2021_BZE07B,departure,7.6,09,09,09,1783.8936469609537,312.3085688322256,0,1442.1724586837342,0,793.0457372249411,990.8479097360125,23R/05L,1,0,6,1,2,0,0,2,3,0,0
08-Aug-2021_TOM8KC,arrival,0.6666666666666666,14,14,08,494.10710097325557,282.3368614439388,0,101.25371224509999,0,0,494.10710097325557,23R/05L,1,0,5,0,0,1,0,0,0,4,1
08-Aug-2021_EXS362,departure,15.366666666666667,14,15,08,3149.5041079811363,566.2049115051246,0,2913.407542691665,112.840287221,1743.1865729575538,1293.4772478025825,,-1,0,5,2,3,0,0,2,3,0,0
08-Aug-2021_JME508N,arrival,63.05,16,15,08,2710.6235932579475,572.5812395756112,0,2101.1901139045226,0,974.8760264943767,1735.7475667635708,23R/05L23R/05L,-1,0,7,0,0,10,9,0,0,4,2
08-Aug-2021_RYRY3GY,departure,8.95,16,16,08,1171.211956257261,318.2502442388869,0,960.1329413628449,71.8532588843,709.7835036448448,389.5751937281161,23R/05L,1,0,3,1,2,0,0,1,2,0,0
08-Aug-2021_LOG31AW,arrival,1.25,17,17,08,672.0364641758906,147.46175908966308,0,101.25371224509999,0,0,672.0364641758906,23R/05L,1,0,1,0,0,0,1,0,0,1,1
15-Aug-2021_LOG31AW,arrival,3.4833333333333334,17,17,15,1584.4927892838928,233.85381478543806,0,1209.6631802477373,67.2740771544,886.4465447797426,630.7721673497502,23R/05L,1,0,4,0,0,0,0,0,0,1,1
29-Aug-2021_LOG31AW,arrival,1.5333333333333334,17,17,29,641.7541078224176,224.1624552763783,0,447.7472515644912,67.2740771544,0,574.4800306680177,23R/05L,1,0,5,0,0,1,0,0,0,1,4
31-Aug-2021_LOG31AW,arrival,0.7833333333333333,17,17,31,358.8439745303265,97.130954777956,0,152.2282138829,0,0,358.8439745303265,23R/05L,1,0,4,0,0,0,0,0,0,1,3
08-Aug-2021_SWR31V,arrival,4.916666666666667,17,17,08,2234.886722229393,575.7003202159935,0,1645.1860450263616,104.571349969,0,2130.315372260393,23R/05L,1,0,2,0,0,1,0,0,0,1,0
15-Aug-2021_SWR31V,arrival,10.633333333333333,17,17,15,2363.142078959955,775.741577409087,0,1732.2059073941014,101.049188081,0,2262.092890878955,23R/05L,1,0,5,0,0,1,2,0,0,1,2
22-Aug-2021_SWR31V,arrival,4.5,16,16,22,2069.0907763146156,521.4414712188997,0,1699.7982919307617,103.676652407,0,1965.4141239076157,23R/05L,1,0,3,0,0,0,1,0,0,0,3
29-Aug-2021_SWR31V,arrival,5.333333333333333,16,16,29,1524.9040269407826,441.84567476783826,0,1283.574914102575,104.571349969,608.7054608738868,811.6272160978958,23R/05L,1,0,5,0,0,0,1,0,0,0,4
01-Sep-2021_SWR31V,arrival,5.316666666666666,16,16,01,1578.6215762831825,443.27170137521205,0,1338.187161006975,103.676652407,608.7054608738868,866.2394630022959,23R/05L,1,0,1,0,0,0,1,0,0,0,1
08-Aug-2021_SWR381,departure,44.96666666666667,17,18,08,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,6,7,3,0,0,2,0,0,0
15-Aug-2021_SWR381,departure,20.85,17,18,15,2730.140731418653,1023.969402578462,0,2354.344678900768,101.049188081,0,2629.091543337653,23R/05L,1,0,4,2,2,0,0,0,2,0,0
22-Aug-2021_SWR381,departure,12.7,17,17,22,2275.5861383131714,984.6645158220178,0,1683.1099936591693,103.676652407,0,2171.9094859061715,23R/05L,1,0,5,1,1,0,0,1,1,0,0
29-Aug-2021_SWR381,departure,11.933333333333334,17,17,29,2405.916304464741,536.363060726517,0,2248.3306041345413,104.571349969,1014.0460966443912,1287.29885785135,23R/05L,1,0,6,2,1,0,0,2,4,0,0
01-Sep-2021_SWR381,departure,44.983333333333334,16,17,01,1589.282396221374,609.5447100009227,0,1270.9966456008324,103.676652407,0,1485.605743814374,23R/05L,1,0,2,5,7,0,0,0,1,0,0
08-Aug-2021_SAS161E,arrival,4.8,17,17,08,1785.0743784164874,651.615031853899,0,1093.8755505365496,83.4322277087,0,1701.6421507077876,23R/05L,1,0,2,0,0,0,1,0,0,1,0
08-Aug-2021_DIENE,arrival,1.4333333333333333,17,17,08,653.5672805453642,183.3432998362418,0,101.25371224509999,0,0,653.5672805453642,23R/05L,1,0,3,0,0,0,0,0,0,2,1
10-Aug-2021_DIENE,departure,7.916666666666667,04,05,10,2057.0563127125833,347.76094065762703,0,1730.3022398175694,0,974.8760264943767,1082.1802862182067,23R/05L,1,0,8,3,0,0,0,6,0,0,0
12-Aug-2021_DIENE,arrival,81.7,13,11,12,2124.6867342102646,737.4185719206068,0,1468.137500118493,0,0,2124.6867342102646,23R/05L23R/05L,-1,0,8,0,0,13,19,0,0,0,3
08-Aug-2021_LOG7J,departure,7.35,17,17,08,1694.3874274807908,442.78405755079376,0,1335.4527801025747,67.2740771544,891.6137929142803,735.4995574121106,23R/05L,1,0,2,1,0,0,0,2,0,0,0
15-Aug-2021_LOG7J,departure,4.166666666666667,17,17,15,1057.2607333623112,766.605791648019,0,702.4001663165453,0,0,1057.2607333623112,23R/05L,1,0,3,0,0,0,0,1,2,0,0
